dataset,data_id,n_samples,n_features,n_classes,n_splits,C,log_loss,log_loss_std,n_features_full,trace_gram,fit_time,solver
sf-police-incidents,42732,2215023,8,2,5,251188.6431509582,0.36000274991199943,0.001051595255218443,14249,36862099817.22783,177.51464219400077,newton-cg
sf-police-incidents,42732,2215023,8,2,5,398107.17055349855,0.36000274991199943,0.001051595255218443,14249,36862099817.22783,177.51464219400077,newton-cg
sf-police-incidents,42732,2215023,8,2,5,630957.3444801943,0.36000274991199943,0.001051595255218443,14249,36862099817.22783,177.51464219400077,newton-cg
sf-police-incidents,42732,2215023,8,2,5,1000000.0,0.36000274991199943,0.001051595255218443,14249,36862099817.22783,177.51464219400077,newton-cg
Higgs-LeoGrin,44129,940160,24,2,5,0.00001,0.6774314101168246,0.00012397839056307855,24,25601295.05649252,50.95877523199306,newton-cholesky
Higgs-LeoGrin,44129,940160,24,2,5,0.00001584893192461114,0.6728614084794187,0.0001680780234799873,24,25601295.05649252,50.95877523199306,newton-cholesky
Higgs-LeoGrin,44129,940160,24,2,5,0.000025118864315095822,0.6680926879999771,0.0002191181759950762,24,25601295.05649252,50.95877523199306,newton-cholesky
Higgs-LeoGrin,44129,940160,24,2,5,0.000039810717055349695,0.6634588702189415,0.00027429799968630775,24,25601295.05649252,50.95877523199306,newton-cholesky
Higgs-LeoGrin,44129,940160,24,2,5,0.00006309573444801929,0.6591981595282,0.0003295239585510513,24,25601295.05649252,50.95877523199306,newton-cholesky
Higgs-LeoGrin,44129,940160,24,2,5,0.0001,0.6554015338430943,0.0003800566785104907,24,25601295.05649252,50.95877523199306,newton-cholesky
Higgs-LeoGrin,44129,940160,24,2,5,0.00015848931924611142,0.6520545432081152,0.00042182390686666644,24,25601295.05649252,50.95877523199306,newton-cholesky
Higgs-LeoGrin,44129,940160,24,2,5,0.0002511886431509582,0.6491243689255916,0.0004528529599929001,24,25601295.05649252,50.95877523199306,newton-cholesky
Higgs-LeoGrin,44129,940160,24,2,5,0.00039810717055349735,0.64661627620585,0.00047374680580738695,24,25601295.05649252,50.95877523199306,newton-cholesky
Higgs-LeoGrin,44129,940160,24,2,5,0.000630957344480193,0.6445712078620085,0.0004868124395633706,24,25601295.05649252,50.95877523199306,newton-cholesky
Higgs-LeoGrin,44129,940160,24,2,5,0.001,0.6430248496792668,0.0004946981881993474,24,25601295.05649252,50.95877523199306,newton-cholesky
Higgs-LeoGrin,44129,940160,24,2,5,0.001584893192461114,0.6419627807892655,0.000499522286626779,24,25601295.05649252,50.95877523199306,newton-cholesky
Higgs-LeoGrin,44129,940160,24,2,5,0.002511886431509582,0.641306548806563,0.0005026435358839324,24,25601295.05649252,50.95877523199306,newton-cholesky
Higgs-LeoGrin,44129,940160,24,2,5,0.003981071705534973,0.6409447574453784,0.0005046358583777305,24,25601295.05649252,50.95877523199306,newton-cholesky
Higgs-LeoGrin,44129,940160,24,2,5,0.006309573444801936,0.6407562599208039,0.0005062319326697061,24,25601295.05649252,50.95877523199306,newton-cholesky
Higgs-LeoGrin,44129,940160,24,2,5,0.01,0.6406671594166098,0.0005073607380907295,24,25601295.05649252,50.95877523199306,newton-cholesky
Higgs-LeoGrin,44129,940160,24,2,5,0.01584893192461114,0.6406273985389894,0.0005081367268652176,24,25601295.05649252,50.95877523199306,newton-cholesky
Higgs-LeoGrin,44129,940160,24,2,5,0.025118864315095822,0.6406103553285745,0.0005086572301055564,24,25601295.05649252,50.95877523199306,newton-cholesky
Higgs-LeoGrin,44129,940160,24,2,5,0.039810717055349734,0.6406032494509424,0.0005089995829821557,24,25601295.05649252,50.95877523199306,newton-cholesky
Higgs-LeoGrin,44129,940160,24,2,5,0.06309573444801936,0.6406003428344008,0.0005092215994886988,24,25601295.05649252,50.95877523199306,newton-cholesky
Higgs-LeoGrin,44129,940160,24,2,5,0.1,0.640599170214512,0.0005093641965738857,24,25601295.05649252,50.95877523199306,newton-cholesky
Higgs-LeoGrin,44129,940160,24,2,5,0.15848931924611143,0.6405987024246127,0.00050945520237307,24,25601295.05649252,50.95877523199306,newton-cholesky
Higgs-LeoGrin,44129,940160,24,2,5,0.25118864315095824,0.640598517859536,0.0005095130427599609,24,25601295.05649252,50.95877523199306,newton-cholesky
